"","word","dataset","prop"
"38610","devoted","nyt",3.65844735494256e-05
"38611","cleanliness","nyt",0.00012804565742299
"38612","enlisted","nyt",3.65844735494256e-05
"38613","girl","nyt",7.31689470988513e-05
"38614","scouts","nyt",3.65844735494256e-05
"38615","alpo","nyt",3.65844735494256e-05
"38616","pet","nyt",9.14611838735641e-05
"38617","positive","nyt",5.48767103241384e-05
"38618","reinforcement","nyt",1.82922367747128e-05
"38619","patrol","nyt",0.000109753420648277
"38620","books","nyt",0.000219506841296554
"38621","detachable","nyt",1.82922367747128e-05
"38622","certificates","nyt",1.82922367747128e-05
"38623","citizenship","nyt",1.82922367747128e-05
"38624","awarded","nyt",7.31689470988513e-05
"38625","walkers","nyt",3.65844735494256e-05
"38626","pets","nyt",7.31689470988513e-05
"38627","redeemed","nyt",1.82922367747128e-05
"38628","precinct","nyt",1.82922367747128e-05
"38629","treats","nyt",1.82922367747128e-05
"38630","courtesy","nyt",1.82922367747128e-05
"38631","immediate","nyt",7.31689470988513e-05
"38632","specific","nyt",3.65844735494256e-05
"38633","reward","nyt",5.48767103241384e-05
"38634","unconvincing","nyt",1.82922367747128e-05
"38635","punishment","nyt",7.31689470988513e-05
"38636","failed","nyt",0.00012804565742299
"38637","sociologists","nyt",1.82922367747128e-05
"38638","appreciate","nyt",3.65844735494256e-05
"38639","chosen","nyt",7.31689470988513e-05
"38640","statesmanship","nyt",1.82922367747128e-05
"38641","involves","nyt",0.000109753420648277
"38642","filming","nyt",1.82922367747128e-05
"38643","bonfire","nyt",1.82922367747128e-05
"38644","vanities","nyt",1.82922367747128e-05
"38645","tom","nyt",0.000109753420648277
"38646","wolfe","nyt",1.82922367747128e-05
"38647","novel","nyt",1.82922367747128e-05
"38648","complimentary","nyt",1.82922367747128e-05
"38649","whole","nyt",0.000329260261944831
"38650","fernando","nyt",1.82922367747128e-05
"38651","ferrer","nyt",5.48767103241384e-05
"38652","accuses","nyt",1.82922367747128e-05
"38653","makers","nyt",7.31689470988513e-05
"38654","bashing","nyt",3.65844735494256e-05
"38655","insisted","nyt",9.14611838735641e-05
"38656","disclaimer","nyt",1.82922367747128e-05
"38657","making's","nyt",1.82922367747128e-05
"38658","''any","nyt",1.82922367747128e-05
"38659","influence","nyt",0.000146337894197703
"38660","artistic","nyt",1.82922367747128e-05
"38661","content","nyt",9.14611838735641e-05
"38662","repugnant","nyt",1.82922367747128e-05
"38663","''not","nyt",5.48767103241384e-05
"38664","script","nyt",3.65844735494256e-05
"38665","alteration","nyt",1.82922367747128e-05
"38666","sided","nyt",3.65844735494256e-05
"38667","ally","nyt",1.82922367747128e-05
"38668","act","nyt",0.000274383551620692
"38669","politician","nyt",7.31689470988513e-05
"38670","democrats","nyt",9.14611838735641e-05
"38671","straight","nyt",7.31689470988513e-05
"38672","minuscule","nyt",1.82922367747128e-05
"38673","cynics","nyt",1.82922367747128e-05
"38674","dwarfs","nyt",1.82922367747128e-05
"38675","recalling","nyt",1.82922367747128e-05
"38676","live''","nyt",1.82922367747128e-05
"38677","cast","nyt",7.31689470988513e-05
"38678","reporters","nyt",3.65844735494256e-05
"38679","laboriously","nyt",1.82922367747128e-05
"38680","generalize","nyt",1.82922367747128e-05
"38681","largely","nyt",0.000146337894197703
"38682","durable","nyt",3.65844735494256e-05
"38683","acronym","nyt",1.82922367747128e-05
"38684","sounding","nyt",1.82922367747128e-05
"38685","doo","nyt",3.65844735494256e-05
"38686","wa","nyt",1.82922367747128e-05
"38687","useful","nyt",0.000146337894197703
"38688","ways","nyt",0.000164630130972415
"38689","babbitt","nyt",1.82922367747128e-05
"38690","biden","nyt",1.82922367747128e-05
"38691","gephardt","nyt",1.82922367747128e-05
"38692","jackson","nyt",9.14611838735641e-05
"38693","simon","nyt",3.65844735494256e-05
"38694","slight","nyt",5.48767103241384e-05
"38695","achieves","nyt",1.82922367747128e-05
"38696","ba","nyt",1.82922367747128e-05
"38697","bi","nyt",1.82922367747128e-05
"38698","du","nyt",3.65844735494256e-05
"38699","gep","nyt",1.82922367747128e-05
"38700","jas","nyt",1.82922367747128e-05
"38701","euphonious","nyt",1.82922367747128e-05
"38702","vulnerable","nyt",5.48767103241384e-05
"38703","possibilities","nyt",5.48767103241384e-05
"38704","bradley","nyt",1.82922367747128e-05
"38705","boren","nyt",1.82922367747128e-05
"38706","celeste","nyt",1.82922367747128e-05
"38707","nunn","nyt",1.82922367747128e-05
"38708","schroeder","nyt",1.82922367747128e-05
"38709","crowded","nyt",0.00012804565742299
"38710","dole","nyt",0.000146337894197703
"38711","pont","nyt",1.82922367747128e-05
"38712","haig","nyt",1.82922367747128e-05
"38713","kemp","nyt",1.82922367747128e-05
"38714","laxalt","nyt",1.82922367747128e-05
"38715","robertson","nyt",1.82922367747128e-05
"38716","bu","nyt",1.82922367747128e-05
"38717","dup","nyt",1.82922367747128e-05
"38718","ha","nyt",1.82922367747128e-05
"38719","ke","nyt",1.82922367747128e-05
"38720","rob","nyt",1.82922367747128e-05
"38721","harold","nyt",1.82922367747128e-05
"38722","wins","nyt",9.14611838735641e-05
"38723","election","nyt",0.000310968025170118
"38724","chicago's","nyt",1.82922367747128e-05
"38725","cleared","nyt",3.65844735494256e-05
"38726","hurdle","nyt",1.82922367747128e-05
"38727","vanquishing","nyt",1.82922367747128e-05
"38728","former","nyt",0.000530474866466672
"38729","jane","nyt",3.65844735494256e-05
"38730","byrne","nyt",3.65844735494256e-05
"38731","tuesday's","nyt",1.82922367747128e-05
"38732","voting","nyt",9.14611838735641e-05
"38733","53","nyt",1.82922367747128e-05
"38734","47","nyt",1.82922367747128e-05
"38735","heartening","nyt",3.65844735494256e-05
"38736","polarized","nyt",1.82922367747128e-05
"38737","captured","nyt",3.65844735494256e-05
"38738","twice","nyt",0.000109753420648277
"38739","prove","nyt",7.31689470988513e-05
"38740","ogre","nyt",1.82922367747128e-05
"38741","whites","nyt",7.31689470988513e-05
"38742","increasingly","nyt",5.48767103241384e-05
"38743","ignore","nyt",7.31689470988513e-05
"38744","''race","nyt",1.82922367747128e-05
"38745","relationships","nyt",3.65844735494256e-05
"38746","topic","nyt",3.65844735494256e-05
"38747","racism","nyt",1.82922367747128e-05
"38748","profoundly","nyt",5.48767103241384e-05
"38749","hopeful","nyt",1.82922367747128e-05
"38750","windy","nyt",1.82922367747128e-05
"38751","nation","nyt",0.000164630130972415
"38752","accident","nyt",7.31689470988513e-05
"38753","hurled","nyt",1.82922367747128e-05
"38754","turnstile","nyt",5.48767103241384e-05
"38755","thigh","nyt",3.65844735494256e-05
"38756","muscles","nyt",9.14611838735641e-05
"38757","amour","nyt",1.82922367747128e-05
"38758","propre","nyt",1.82922367747128e-05
"38759","severely","nyt",3.65844735494256e-05
"38760","bruised","nyt",1.82922367747128e-05
"38761","friend's","nyt",1.82922367747128e-05
"38762","reflexes","nyt",1.82922367747128e-05
"38763","relearn","nyt",1.82922367747128e-05
"38764","tricks","nyt",1.82922367747128e-05
"38765","revealed","nyt",0.000109753420648277
"38766","turnstiles","nyt",3.65844735494256e-05
"38767","regularly","nyt",7.31689470988513e-05
"38768","ages","nyt",5.48767103241384e-05
"38769","walks","nyt",3.65844735494256e-05
"38770","swathe","nyt",1.82922367747128e-05
"38771","foam","nyt",9.14611838735641e-05
"38772","onslaught","nyt",1.82922367747128e-05
"38773","pads","nyt",5.48767103241384e-05
"38774","thighs","nyt",1.82922367747128e-05
"38775","fashion","nyt",0.000219506841296554
"38776","factory","nyt",5.48767103241384e-05
"38777","bathgate","nyt",1.82922367747128e-05
"38778","section","nyt",0.000182922367747128
"38779","manufactures","nyt",1.82922367747128e-05
"38780","shoulder","nyt",5.48767103241384e-05
"38781","worn","nyt",7.31689470988513e-05
"38782","football","nyt",0.000329260261944831
"38783","temper","nyt",3.65844735494256e-05
"38784","mercy","nyt",7.31689470988513e-05
"38785","suspected","nyt",7.31689470988513e-05
"38786","bob","nyt",0.000164630130972415
"38787","convinced","nyt",5.48767103241384e-05
"38788","oilers'","nyt",5.48767103241384e-05
"38789","coach","nyt",0.000146337894197703
"38790","adjustment","nyt",3.65844735494256e-05
"38791","clinic","nyt",9.14611838735641e-05
"38792","linemen","nyt",3.65844735494256e-05
"38793","wife","nyt",0.000274383551620692
"38794","avoiding","nyt",5.48767103241384e-05
"38795","mission","nyt",0.00012804565742299
"38796","mike","nyt",1.82922367747128e-05
"38797","holovak","nyt",1.82922367747128e-05
"38798","docked","nyt",1.82922367747128e-05
"38799","possibly","nyt",0.000109753420648277
"38800","suspended","nyt",7.31689470988513e-05
"38801","125","nyt",5.48767103241384e-05
"38802","humor","nyt",1.82922367747128e-05
"38803","scot","nyt",1.82922367747128e-05
"38804","cooper","nyt",3.65844735494256e-05
"38805","arrival","nyt",5.48767103241384e-05
"38806","dad","nyt",5.48767103241384e-05
"38807","baseball's","nyt",3.65844735494256e-05
"38808","stodgy","nyt",1.82922367747128e-05
"38809","birmingham","nyt",5.48767103241384e-05
"38810","ala","nyt",1.82922367747128e-05
"38811","suntory","nyt",3.65844735494256e-05
"38812","subsidiary","nyt",1.82922367747128e-05
"38813","largest","nyt",5.48767103241384e-05
"38814","barons","nyt",5.48767103241384e-05
"38815","hottest","nyt",3.65844735494256e-05
"38816","southern","nyt",7.31689470988513e-05
"38817","suntory's","nyt",3.65844735494256e-05
"38818","interests","nyt",0.000201214604521841
"38819","whisky","nyt",1.82922367747128e-05
"38820","soft","nyt",1.82922367747128e-05
"38821","drinks","nyt",1.82922367747128e-05
"38822","bottled","nyt",1.82922367747128e-05
"38823","heidi","nyt",1.82922367747128e-05
"38824","chronicles''","nyt",1.82922367747128e-05
"38825","''jerome","nyt",1.82922367747128e-05
"38826","robbins'","nyt",1.82922367747128e-05
"38827","broadway''","nyt",1.82922367747128e-05
"38828","sports","nyt",0.000219506841296554
"38829","enterprises","nyt",1.82922367747128e-05
"38830","commentator","nyt",5.48767103241384e-05
"38831","kuehnert","nyt",1.82922367747128e-05
"38832","team's","nyt",1.82922367747128e-05
"38833","stockholder","nyt",1.82922367747128e-05
"38834","''preserve","nyt",1.82922367747128e-05
"38835","hmmm","nyt",1.82922367747128e-05
"38836","double","nyt",9.14611838735641e-05
"38837","sharper","nyt",1.82922367747128e-05
"38838","''workers''","nyt",1.82922367747128e-05
"38839","happily","nyt",5.48767103241384e-05
"38840","organized","nyt",7.31689470988513e-05
"38841","circles","nyt",3.65844735494256e-05
"38842","rigor","nyt",1.82922367747128e-05
"38843","regimen","nyt",1.82922367747128e-05
"38844","auto","nyt",0.00012804565742299
"38845","barbara","nyt",0.000109753420648277
"38846","graduating","nyt",1.82922367747128e-05
"38847","wellesley","nyt",1.82922367747128e-05
"38848","protesting","nyt",1.82922367747128e-05
"38849","commencement","nyt",3.65844735494256e-05
"38850","''wellesley","nyt",1.82922367747128e-05
"38851","teaches","nyt",1.82922367747128e-05
"38852","basis","nyt",0.00012804565742299
"38853","merit","nyt",7.31689470988513e-05
"38854","spouse","nyt",3.65844735494256e-05
"38855","lady","nyt",0.00012804565742299
"38856","bluntly","nyt",3.65844735494256e-05
"38857","''if","nyt",3.65844735494256e-05
"38858","married","nyt",0.00012804565742299
"38859","conference","nyt",9.14611838735641e-05
"38860","appropriate","nyt",0.000109753420648277
"38861","46","nyt",3.65844735494256e-05
"38862","unselfishness","nyt",1.82922367747128e-05
"38863","literacy","nyt",1.82922367747128e-05
"38864","typically","nyt",3.65844735494256e-05
"38865","''feminine''","nyt",1.82922367747128e-05
"38866","virtues","nyt",1.82922367747128e-05
"38867","cited","nyt",0.000146337894197703
"38868","spirited","nyt",1.82922367747128e-05
"38869","feminists","nyt",1.82922367747128e-05
"38870","thoughtfully","nyt",1.82922367747128e-05
"38871","added","nyt",0.000237799078071267
"38872","virtue","nyt",3.65844735494256e-05
"38873","''she's","nyt",1.82922367747128e-05
"38874","wellesley's","nyt",1.82922367747128e-05
"38875","imparted","nyt",1.82922367747128e-05
"38876","urging","nyt",5.48767103241384e-05
"38877","andrew","nyt",9.14611838735641e-05
"38878","stein","nyt",0.000109753420648277
"38879","voted","nyt",0.000164630130972415
"38880","steep","nyt",3.65844735494256e-05
"38881","fines","nyt",0.000109753420648277
"38882","violations","nyt",7.31689470988513e-05
"38883","1972","nyt",5.48767103241384e-05
"38884","deterrent","nyt",1.82922367747128e-05
"38885","elevated","nyt",1.82922367747128e-05
"38886","depends","nyt",7.31689470988513e-05
"38887","bolstering","nyt",1.82922367747128e-05
"38888","collect","nyt",0.000109753420648277
"38889","threatening","nyt",7.31689470988513e-05
"38890","hazards","nyt",3.65844735494256e-05
"38891","paint","nyt",0.000109753420648277
"38892","cascading","nyt",1.82922367747128e-05
"38893","leaks","nyt",1.82922367747128e-05
"38894","larger","nyt",9.14611838735641e-05
"38895","daily","nyt",0.000109753420648277
"38896","brazen","nyt",1.82922367747128e-05
"38897","offenders","nyt",3.65844735494256e-05
"38898","forced","nyt",0.000109753420648277
"38899","improved","nyt",7.31689470988513e-05
"38900","staggering","nyt",1.82922367747128e-05
"38901","274","nyt",1.82922367747128e-05
"38902","outstanding","nyt",3.65844735494256e-05
"38903","scattered","nyt",5.48767103241384e-05
"38904","landlords","nyt",9.14611838735641e-05
"38905","file","nyt",5.48767103241384e-05
"38906","required","nyt",0.000292675788395405
"38907","certification","nyt",5.48767103241384e-05
"38908","effective","nyt",0.00012804565742299
"38909","hire","nyt",3.65844735494256e-05
"38910","litigators","nyt",1.82922367747128e-05
"38911","credible","nyt",5.48767103241384e-05
"38912","repairs","nyt",0.000146337894197703
"38913","timely","nyt",3.65844735494256e-05
"38914","revenues","nyt",9.14611838735641e-05
"38915","hurt","nyt",0.000109753420648277
"38916","flawed","nyt",3.65844735494256e-05
"38917","unwise","nyt",3.65844735494256e-05
"38918","revive","nyt",3.65844735494256e-05
"38919","raise","nyt",0.000146337894197703
"38920","dumping","nyt",1.82922367747128e-05
"38921","carters","nyt",3.65844735494256e-05
"38922","landfill","nyt",3.65844735494256e-05
"38923","kills","nyt",9.14611838735641e-05
"38924","staten","nyt",7.31689470988513e-05
"38925","relatively","nyt",9.14611838735641e-05
"38926","search","nyt",0.000164630130972415
"38927","landfills","nyt",7.31689470988513e-05
"38928","fee","nyt",0.00012804565742299
"38929","cubic","nyt",1.82922367747128e-05
"38930","yard","nyt",3.65844735494256e-05
"38931","attractive","nyt",5.48767103241384e-05
"38932","faltering","nyt",1.82922367747128e-05
"38933","quickly","nyt",0.000109753420648277
"38934","coherent","nyt",1.82922367747128e-05
"38935","disposing","nyt",3.65844735494256e-05
"38936","solid","nyt",7.31689470988513e-05
"38937","present","nyt",0.000292675788395405
"38938","incinerators","nyt",9.14611838735641e-05
"38939","rapidly","nyt",3.65844735494256e-05
"38940","ample","nyt",3.65844735494256e-05
"38941","developing","nyt",5.48767103241384e-05
"38942","comprehensive","nyt",3.65844735494256e-05
"38943","straits","nyt",1.82922367747128e-05
"38944","dover","nyt",1.82922367747128e-05
"38945","stormy","nyt",1.82922367747128e-05
"38946","winds","nyt",3.65844735494256e-05
"38947","herald","nyt",1.82922367747128e-05
"38948","tipped","nyt",3.65844735494256e-05
"38949","foundered","nyt",1.82922367747128e-05
"38950","134","nyt",3.65844735494256e-05
"38951","tragedy","nyt",9.14611838735641e-05
"38952","zeebrugge","nyt",3.65844735494256e-05
"38953","god","nyt",5.48767103241384e-05
"38954","barring","nyt",5.48767103241384e-05
"38955","undetected","nyt",1.82922367747128e-05
"38956","ferry's","nyt",1.82922367747128e-05
"38957","designers","nyt",5.48767103241384e-05
"38958","anticipate","nyt",3.65844735494256e-05
"38959","catastrophe","nyt",1.82922367747128e-05
"38960","error","nyt",3.65844735494256e-05
"38961","ferry","nyt",3.65844735494256e-05
"38962","entrepreneurial","nyt",1.82922367747128e-05
"38963","liberty","nyt",1.82922367747128e-05
"38964","sobering","nyt",3.65844735494256e-05
"38965","whenever","nyt",3.65844735494256e-05
"38966","judgments","nyt",3.65844735494256e-05
"38967","operators","nyt",0.000164630130972415
"38968","vessels","nyt",5.48767103241384e-05
"38969","shipping","nyt",1.82922367747128e-05
"38970","strength","nyt",0.000146337894197703
"38971","suitability","nyt",1.82922367747128e-05
"38972","financing","nyt",0.000109753420648277
"38973","coast","nyt",5.48767103241384e-05
"38974","guard","nyt",9.14611838735641e-05
"38975","inspects","nyt",1.82922367747128e-05
"38976","flag","nyt",9.14611838735641e-05
"38977","agreement","nyt",0.000146337894197703
"38978","enforces","nyt",1.82922367747128e-05
"38979","ports","nyt",3.65844735494256e-05
"38980","obviously","nyt",9.14611838735641e-05
"38981","ship","nyt",7.31689470988513e-05
"38982","inspections","nyt",5.48767103241384e-05
"38983","importance","nyt",7.31689470988513e-05
"38984","enforced","nyt",5.48767103241384e-05
"38985","fervent","nyt",1.82922367747128e-05
"38986","enemies","nyt",3.65844735494256e-05
"38987","louis","nyt",7.31689470988513e-05
"38988","guilty","nyt",0.000109753420648277
"38989","jesse","nyt",1.82922367747128e-05
"38990","jackson's","nyt",1.82922367747128e-05
"38991","plea","nyt",1.82922367747128e-05
"38992","extend","nyt",5.48767103241384e-05
"38993","secret","nyt",0.00012804565742299
"38994","extension","nyt",5.48767103241384e-05
"38995","bodyguards","nyt",1.82922367747128e-05
"38996","guards","nyt",0.000109753420648277
"38997","match","nyt",5.48767103241384e-05
"38998","service's","nyt",3.65844735494256e-05
"38999","expertise","nyt",1.82922367747128e-05
"39000","period","nyt",9.14611838735641e-05
"39001","non","nyt",0.000310968025170118
"39002","candidate","nyt",7.31689470988513e-05
"39003","1976","nyt",7.31689470988513e-05
"39004","assigning","nyt",1.82922367747128e-05
"39005","11","nyt",0.000109753420648277
"39006","properly","nyt",9.14611838735641e-05
"39007","protecting","nyt",7.31689470988513e-05
"39008","contender","nyt",1.82922367747128e-05
"39009","irritating","nyt",1.82922367747128e-05
"39010","necktie","nyt",3.65844735494256e-05
"39011","stuart","nyt",1.82922367747128e-05
"39012","finery","nyt",1.82922367747128e-05
"39013","shirt","nyt",7.31689470988513e-05
"39014","features","nyt",3.65844735494256e-05
"39015","securing","nyt",1.82922367747128e-05
"39016","tie","nyt",7.31689470988513e-05
"39017","path","nyt",9.14611838735641e-05
"39018","sewn","nyt",1.82922367747128e-05
"39019","panel","nyt",5.48767103241384e-05
"39020","stitch","nyt",1.82922367747128e-05
"39021","polo","nyt",1.82922367747128e-05
"39022","pony","nyt",1.82922367747128e-05
"39023","shirts","nyt",0.000109753420648277
"39024","neck","nyt",5.48767103241384e-05
"39025","''stuart's","nyt",1.82922367747128e-05
"39026","choice''","nyt",5.48767103241384e-05
"39027","embroidered","nyt",1.82922367747128e-05
"39028","shirttail","nyt",1.82922367747128e-05
"39029","135","nyt",5.48767103241384e-05
"39030","dry","nyt",9.14611838735641e-05
"39031","ties","nyt",3.65844735494256e-05
"39032","lufthansa","nyt",1.82922367747128e-05
"39033","airlines","nyt",9.14611838735641e-05
"39034","napkin","nyt",3.65844735494256e-05
"39035","buttonhole","nyt",1.82922367747128e-05
"39036","top","nyt",0.000274383551620692
"39037","button","nyt",1.82922367747128e-05
"39038","dress","nyt",0.000109753420648277
"39039","dribble","nyt",1.82922367747128e-05
"39040","abandon","nyt",5.48767103241384e-05
"39041","lufthansa's","nyt",1.82922367747128e-05
"39042","frankfurt","nyt",1.82922367747128e-05
"39043","479","nyt",1.82922367747128e-05
"39044","answer","nyt",0.000310968025170118
"39045","turtleneck","nyt",1.82922367747128e-05
"39046","happy","nyt",0.00012804565742299
"39047","schoolchildren","nyt",0.000109753420648277
"39048","cites","nyt",1.82922367747128e-05
"39049","errors","nyt",9.14611838735641e-05
"39050","frequency","nyt",1.82922367747128e-05
"39051","''ax''","nyt",1.82922367747128e-05
"39052","''ask","nyt",1.82922367747128e-05
"39053","''pitcher''","nyt",1.82922367747128e-05
"39054","''picture","nyt",1.82922367747128e-05
"39055","''ain't''","nyt",1.82922367747128e-05
"39056","''isn't","nyt",1.82922367747128e-05
"39057","fond","nyt",1.82922367747128e-05
"39058","''how'm","nyt",1.82922367747128e-05
"39059","youngsters","nyt",1.82922367747128e-05
"39060","''g''","nyt",3.65844735494256e-05
"39061","ending","nyt",7.31689470988513e-05
"39062","''ing","nyt",1.82922367747128e-05
"39063","sad","nyt",9.14611838735641e-05
"39064","elect","nyt",5.48767103241384e-05
"39065","26","nyt",0.000109753420648277
"39066","love","nyt",0.000310968025170118
"39067","cookin'","nyt",1.82922367747128e-05
"39068","burgers","nyt",3.65844735494256e-05
"39069","doin'","nyt",3.65844735494256e-05
"39070","athletic","nyt",5.48767103241384e-05
"39071","boys","nyt",0.000109753420648277
"39072","horseshoes","nyt",1.82922367747128e-05
"39073","arrange","nyt",5.48767103241384e-05
"39074","horseshoe","nyt",1.82922367747128e-05
"39075","pit","nyt",1.82922367747128e-05
"39076","chancellor","nyt",0.000146337894197703
"39077","bush's","nyt",0.000109753420648277
"39078","andover","nyt",3.65844735494256e-05
"39079","yale","nyt",3.65844735494256e-05
"39080","scary","nyt",1.82922367747128e-05
"39081","uzis","nyt",1.82922367747128e-05
"39082","mac","nyt",1.82922367747128e-05
"39083","10's","nyt",3.65844735494256e-05
"39084","berettas","nyt",1.82922367747128e-05
"39085","understanding","nyt",0.000109753420648277
"39086","ekman","nyt",1.82922367747128e-05
"39087","expert","nyt",1.82922367747128e-05
"39088","emotional","nyt",3.65844735494256e-05
"39089","weapon","nyt",7.31689470988513e-05
"39090","wallace","nyt",1.82922367747128e-05
"39091","friesen","nyt",1.82922367747128e-05
"39092","maureen","nyt",1.82922367747128e-05
"39093","o'sullivan","nyt",1.82922367747128e-05
"39094","detect","nyt",3.65844735494256e-05
"39095","crocodile","nyt",3.65844735494256e-05
"39096","tightening","nyt",1.82922367747128e-05
"39097","eyebrow","nyt",3.65844735494256e-05
"39098","counterfeit","nyt",1.82922367747128e-05
"39099","produce","nyt",9.14611838735641e-05
"39100","crow's","nyt",1.82922367747128e-05
"39101","betrayed","nyt",1.82922367747128e-05
"39102","contraction","nyt",1.82922367747128e-05
"39103","furrowing","nyt",1.82922367747128e-05
"39104","eyebrows","nyt",1.82922367747128e-05
"39105","furthermore","nyt",1.82922367747128e-05
"39106","differences","nyt",1.82922367747128e-05
"39107","grin","nyt",1.82922367747128e-05
"39108","fortunate","nyt",3.65844735494256e-05
"39109","wiggle","nyt",1.82922367747128e-05
"39110","ears","nyt",1.82922367747128e-05
"39111","fool","nyt",3.65844735494256e-05
"39112","lacks","nyt",5.48767103241384e-05
"39113","ottumwa","nyt",1.82922367747128e-05
"39114","ditto","nyt",1.82922367747128e-05
"39115","husband","nyt",7.31689470988513e-05
"39116","glad","nyt",5.48767103241384e-05
"39117","delighted","nyt",5.48767103241384e-05
"39118","interruptions","nyt",1.82922367747128e-05
"39119","whatever","nyt",0.000182922367747128
"39120","tongues","nyt",1.82922367747128e-05
"39121","tell","nyt",0.000292675788395405
"39122","ignoring","nyt",3.65844735494256e-05
"39123","giving","nyt",0.000219506841296554
"39124","soldiers","nyt",7.31689470988513e-05
"39125","rjr","nyt",9.14611838735641e-05
"39126","nabisco","nyt",7.31689470988513e-05
"39127","philip","nyt",3.65844735494256e-05
"39128","morris","nyt",7.31689470988513e-05
"39129","tobacco","nyt",0.000201214604521841
"39130","donated","nyt",3.65844735494256e-05
"39131","cartons","nyt",1.82922367747128e-05
"39132","distribution","nyt",7.31689470988513e-05
"39133","saudi","nyt",1.82922367747128e-05
"39134","arabia","nyt",1.82922367747128e-05
"39135","ban","nyt",0.000347552498719543
"39136","loaded","nyt",1.82922367747128e-05
"39137","aircraft","nyt",3.65844735494256e-05
"39138","prompted","nyt",9.14611838735641e-05
"39139","refreshingly","nyt",1.82922367747128e-05
"39140","blunt","nyt",1.82922367747128e-05
"39141","enrique","nyt",1.82922367747128e-05
"39142","mendez","nyt",3.65844735494256e-05
"39143","jr","nyt",0.000237799078071267
"39144","''our","nyt",3.65844735494256e-05
"39145","deployed","nyt",1.82922367747128e-05
"39146","desert","nyt",3.65844735494256e-05
"39147","exposed","nyt",3.65844735494256e-05
"39148","learning","nyt",0.00012804565742299
"39149","violation","nyt",7.31689470988513e-05
"39150","''smoking","nyt",3.65844735494256e-05
"39151","undermines","nyt",5.48767103241384e-05
"39152","readiness","nyt",3.65844735494256e-05
"39153","battlefield","nyt",1.82922367747128e-05
"39154","leading","nyt",0.000182922367747128
"39155","preventable","nyt",1.82922367747128e-05
"39156","personnel","nyt",0.000109753420648277
"39157","subsidiaries","nyt",5.48767103241384e-05
"39158","express","nyt",0.00012804565742299
"39159","patriotism","nyt",3.65844735494256e-05
"39160","shipments","nyt",1.82922367747128e-05
"39161","oreo","nyt",1.82922367747128e-05
"39162","cookies","nyt",3.65844735494256e-05
"39163","kraft","nyt",1.82922367747128e-05
"39164","cheese","nyt",0.000109753420648277
"39165","quiche","nyt",3.65844735494256e-05
"39166","cry","nyt",7.31689470988513e-05
"39167","surgeons","nyt",1.82922367747128e-05
"39168","nips","nyt",1.82922367747128e-05
"39169","tucks","nyt",1.82922367747128e-05
"39170","trustees","nyt",9.14611838735641e-05
"39171","muckenthaler","nyt",1.82922367747128e-05
"39172","cultural","nyt",0.000109753420648277
"39173","fullerton","nyt",1.82922367747128e-05
"39174","calif","nyt",0.000146337894197703
"39175","pulled","nyt",0.00012804565742299
"39176","naked","nyt",7.31689470988513e-05
"39177","lennon","nyt",3.65844735494256e-05
"39178","''heroes","nyt",1.82922367747128e-05
"39179","heroines","nyt",1.82922367747128e-05
"39180","idols","nyt",1.82922367747128e-05
"39181","icons","nyt",3.65844735494256e-05
"39182","starkers","nyt",1.82922367747128e-05
"39183","heroic","nyt",3.65844735494256e-05
"39184","magazine's","nyt",3.65844735494256e-05
"39185","memorial","nyt",3.65844735494256e-05
"39186","annie","nyt",1.82922367747128e-05
"39187","liebovitz","nyt",1.82922367747128e-05
"39188","yoko","nyt",3.65844735494256e-05
"39189","discreetly","nyt",3.65844735494256e-05
"39190","nude","nyt",1.82922367747128e-05
"39191","fetal","nyt",1.82922367747128e-05
"39192","curled","nyt",1.82922367747128e-05
"39193","beatles'","nyt",1.82922367747128e-05
"39194","breakup","nyt",1.82922367747128e-05
"39195","marriage","nyt",0.000109753420648277
"39196","lennons'","nyt",1.82922367747128e-05
"39197","smiths'","nyt",1.82922367747128e-05
"39198","joneses'","nyt",1.82922367747128e-05
"39199","folks'","nyt",1.82922367747128e-05
"39200","beverly","nyt",5.48767103241384e-05
"39201","gunter","nyt",3.65844735494256e-05
"39202","center's","nyt",5.48767103241384e-05
"39203","third","nyt",0.000237799078071267
"39204","'hero","nyt",1.82922367747128e-05
"39205","expresses","nyt",1.82922367747128e-05
"39206","'anti","nyt",1.82922367747128e-05
"39207","fit","nyt",9.14611838735641e-05
"39208","somehow","nyt",7.31689470988513e-05
"39209","character","nyt",0.000146337894197703
"39210","gunter's","nyt",1.82922367747128e-05
"39211","unafraid","nyt",1.82922367747128e-05
"39212","dependency","nyt",1.82922367747128e-05
"39213","flaw","nyt",3.65844735494256e-05
"39214","ripen","nyt",1.82922367747128e-05
"39215","warmer","nyt",3.65844735494256e-05
"39216","subways","nyt",0.000109753420648277
"39217","reveal","nyt",7.31689470988513e-05
"39218","fully","nyt",9.14611838735641e-05
"39219","lavatory","nyt",1.82922367747128e-05
"39220","therefore","nyt",0.000146337894197703
"39221","b's","nyt",1.82922367747128e-05
"39222","bendel's","nyt",1.82922367747128e-05
"39223","bloomingdale's","nyt",1.82922367747128e-05
"39224","barney's","nyt",1.82922367747128e-05
"39225","saks","nyt",3.65844735494256e-05
"39226","macy's","nyt",1.82922367747128e-05
"39227","altman's","nyt",1.82922367747128e-05
"39228","lord","nyt",5.48767103241384e-05
"39229","taylor","nyt",1.82922367747128e-05
